MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,227.9500000,22.9471436,23.5611458,-4.9604836
MsgID.LOCAL_VELOCITY,227.9500000,0.5136182,1.6021192,0.0151170
MsgID.GLOBAL_POSITION,0.0000000,-122.3971849,37.7926865,4.9600000
MsgID.LOCAL_VELOCITY,0.0000000,0.5100000,1.6000000,0.0100000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971808,37.7926888,4.9560000
MsgID.LOCAL_VELOCITY,0.0000000,0.9900000,1.1800000,0.0000000
MsgID.LOCAL_POSITION,228.2010000,23.2099476,23.9200668,-4.9568739
MsgID.LOCAL_VELOCITY,228.2010000,0.9948118,1.1849661,-0.0033563
MsgID.GLOBAL_POSITION,0.0000000,-122.3971791,37.7926932,4.9590000
MsgID.LOCAL_VELOCITY,0.0000000,1.3800000,0.7300000,0.0100000
MsgID.LOCAL_POSITION,228.4510000,23.6997871,24.0767021,-4.9594679
MsgID.LOCAL_VELOCITY,228.4510000,1.3805135,0.7334638,0.0131039
MsgID.LOCAL_POSITION,228.7010000,24.0465145,24.2340832,-4.9571152
MsgID.LOCAL_VELOCITY,228.7010000,1.0279362,1.0950606,-0.0200195
MsgID.GLOBAL_POSITION,0.0000000,-122.3971773,37.7926964,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,1.0200000,1.0900000,-0.0200000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971721,37.7926973,4.9680000
MsgID.LOCAL_VELOCITY,0.0000000,1.2200000,1.2300000,-0.0500000
MsgID.LOCAL_POSITION,228.9520000,24.1500626,24.7000599,-4.9681411
MsgID.LOCAL_VELOCITY,228.9520000,1.2287045,1.2315696,-0.0552343
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971685,37.7926989,4.9670000
MsgID.LOCAL_VELOCITY,0.0000000,1.4500000,1.2400000,0.0300000
MsgID.LOCAL_POSITION,229.2020000,24.3315163,25.0187950,-4.9676418
MsgID.LOCAL_VELOCITY,229.2020000,1.4580055,1.2495711,0.0392765
MsgID.LOCAL_POSITION,229.4520000,24.7162418,25.3598232,-4.9694729
MsgID.LOCAL_VELOCITY,229.4520000,1.3090590,1.4912379,0.0082240
MsgID.GLOBAL_POSITION,0.0000000,-122.3971647,37.7927024,4.9690000
MsgID.LOCAL_VELOCITY,0.0000000,1.3000000,1.4900000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971625,37.7927065,4.9760000
MsgID.LOCAL_VELOCITY,0.0000000,1.1300000,1.3300000,0.0300000
MsgID.LOCAL_POSITION,229.7030000,25.1701736,25.5509701,-4.9767561
MsgID.LOCAL_VELOCITY,229.7030000,1.1395125,1.3396759,0.0337934
MsgID.GLOBAL_POSITION,0.0000000,-122.3971574,37.7927092,4.9790000
MsgID.LOCAL_VELOCITY,0.0000000,1.3700000,1.2700000,0.0400000
MsgID.LOCAL_POSITION,229.9530000,25.4726295,26.0082874,-4.9799037
MsgID.LOCAL_VELOCITY,229.9530000,1.3747679,1.2782381,0.0458442
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971532,37.7927121,4.9730000
MsgID.LOCAL_VELOCITY,0.0000000,1.1800000,1.5000000,0.0800000
MsgID.LOCAL_POSITION,230.2040000,25.7960014,26.3743439,-4.9730153
MsgID.LOCAL_VELOCITY,230.2040000,1.1835488,1.5020337,0.0819869
MsgID.GLOBAL_POSITION,0.0000000,-122.3971494,37.7927146,4.9740000
MsgID.LOCAL_VELOCITY,0.0000000,0.7600000,1.2700000,0.0300000
MsgID.LOCAL_POSITION,230.4540000,26.0695629,26.7160759,-4.9741960
MsgID.LOCAL_VELOCITY,230.4540000,0.7629770,1.2743162,0.0310863
MsgID.GLOBAL_POSITION,0.0000000,-122.3971465,37.7927175,4.9700000
MsgID.LOCAL_VELOCITY,0.0000000,1.0400000,0.9000000,0.0000000
MsgID.LOCAL_POSITION,230.7040000,26.3981781,26.9694843,-4.9705181
MsgID.LOCAL_VELOCITY,230.7040000,1.0479556,0.9027587,0.0056634
MsgID.LOCAL_POSITION,230.9540000,26.5597115,27.1062298,-4.9743786
MsgID.LOCAL_VELOCITY,230.9540000,1.2003697,1.2293235,-0.0235445
MsgID.GLOBAL_POSITION,0.0000000,-122.3971450,37.7927190,4.9740000
MsgID.LOCAL_VELOCITY,0.0000000,1.2000000,1.2200000,-0.0200000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,231.2030000,26.7521629,27.4295273,-4.9744568
MsgID.LOCAL_VELOCITY,231.2030000,1.1939973,1.4133404,0.0156858
MsgID.GLOBAL_POSITION,0.0000000,-122.3971414,37.7927207,4.9740000
MsgID.LOCAL_VELOCITY,0.0000000,1.1900000,1.4100000,0.0100000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971357,37.7927249,4.9680000
MsgID.LOCAL_VELOCITY,0.0000000,1.7600000,1.1800000,-0.0300000
MsgID.LOCAL_POSITION,231.4540000,27.2148285,27.9316959,-4.9685931
MsgID.LOCAL_VELOCITY,231.4540000,1.7679948,1.1869059,-0.0303785
MsgID.GLOBAL_POSITION,0.0000000,-122.3971330,37.7927281,4.9720000
MsgID.LOCAL_VELOCITY,0.0000000,1.6800000,1.0300000,-0.0500000
MsgID.LOCAL_POSITION,231.7030000,27.5756130,28.1767750,-4.9727836
MsgID.LOCAL_VELOCITY,231.7030000,1.6835965,1.0377434,-0.0539816
MsgID.GLOBAL_POSITION,0.0000000,-122.3971301,37.7927312,4.9750000
MsgID.LOCAL_VELOCITY,0.0000000,1.3200000,1.2400000,-0.0200000
MsgID.LOCAL_POSITION,231.9550000,27.9194164,28.4319592,-4.9755192
MsgID.LOCAL_VELOCITY,231.9550000,1.3269405,1.2482181,-0.0277449
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971248,37.7927361,4.9670000
MsgID.LOCAL_VELOCITY,0.0000000,1.6100000,1.1000000,0.0200000
MsgID.LOCAL_POSITION,232.2040000,28.4620762,28.8986359,-4.9672027
MsgID.LOCAL_VELOCITY,232.2040000,1.6165922,1.1079507,0.0260952
MsgID.GLOBAL_POSITION,0.0000000,-122.3971227,37.7927401,4.9710000
MsgID.LOCAL_VELOCITY,0.0000000,1.3000000,0.7700000,-0.0800000
MsgID.LOCAL_POSITION,232.4540000,28.9018307,29.0862026,-4.9710360
MsgID.LOCAL_VELOCITY,232.4540000,1.3033689,0.7753787,-0.0800774
MsgID.GLOBAL_POSITION,0.0000000,-122.3971211,37.7927405,4.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.7700000,1.1400000,-0.0300000
MsgID.LOCAL_POSITION,232.7050000,28.9486256,29.2351017,-4.9806952
MsgID.LOCAL_VELOCITY,232.7050000,0.7717861,1.1415290,-0.0392999
MsgID.GLOBAL_POSITION,0.0000000,-122.3971176,37.7927426,4.9780000
MsgID.LOCAL_VELOCITY,0.0000000,1.2800000,1.2500000,0.0100000
MsgID.LOCAL_POSITION,232.9550000,29.1833515,29.5446339,-4.9782000
MsgID.LOCAL_VELOCITY,232.9550000,1.2873768,1.2529602,0.0190065
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971131,37.7927465,4.9810000
MsgID.LOCAL_VELOCITY,0.0000000,1.5200000,1.0000000,-0.0200000
MsgID.LOCAL_POSITION,233.2060000,29.6173096,29.9458141,-4.9810719
MsgID.LOCAL_VELOCITY,233.2060000,1.5234812,1.0028108,-0.0260675
MsgID.GLOBAL_POSITION,0.0000000,-122.3971111,37.7927480,4.9770000
MsgID.LOCAL_VELOCITY,0.0000000,0.8400000,0.5200000,0.0000000
MsgID.LOCAL_POSITION,233.4560000,29.7873917,30.1220779,-4.9775710
MsgID.LOCAL_VELOCITY,233.4560000,0.8458956,0.5288975,0.0056796
MsgID.GLOBAL_POSITION,0.0000000,-122.3971109,37.7927501,4.8130000
MsgID.LOCAL_VELOCITY,0.0000000,0.5700000,0.3700000,1.4200000
MsgID.LOCAL_POSITION,233.7060000,30.0213795,30.1414185,-4.8138108
MsgID.LOCAL_VELOCITY,233.7060000,0.5738807,0.3756339,1.4269059
MsgID.GLOBAL_POSITION,0.0000000,-122.3971093,37.7927518,4.3680000
MsgID.LOCAL_VELOCITY,0.0000000,0.3500000,0.2200000,1.9900000
MsgID.LOCAL_POSITION,233.9570000,30.2103405,30.2828331,-4.3680363
MsgID.LOCAL_VELOCITY,233.9570000,0.3515560,0.2223120,1.9921716
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971085,37.7927516,3.8540000
MsgID.LOCAL_VELOCITY,0.0000000,0.1400000,0.0900000,2.0800000
MsgID.LOCAL_POSITION,234.2070000,30.1791840,30.3542843,-3.8543389
MsgID.LOCAL_VELOCITY,234.2070000,0.1488607,0.0972696,2.0867918
MsgID.GLOBAL_POSITION,0.0000000,-122.3971101,37.7927521,3.3180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,0.0200000,2.1600000
MsgID.LOCAL_POSITION,234.4570000,30.2389946,30.2089233,-3.3187580
MsgID.LOCAL_VELOCITY,234.4570000,0.0380664,0.0292465,2.1661348
MsgID.GLOBAL_POSITION,0.0000000,-122.3971111,37.7927530,2.7720000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,0.0000000,2.1500000
MsgID.LOCAL_POSITION,234.7070000,30.3425426,30.1213150,-2.7722991
MsgID.LOCAL_VELOCITY,234.7070000,-0.0555330,0.0027089,2.1566608
MsgID.GLOBAL_POSITION,0.0000000,-122.3971096,37.7927522,2.2090000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4200000,-0.0100000,2.1400000
MsgID.LOCAL_POSITION,234.9570000,30.2469311,30.2531281,-2.2098854
MsgID.LOCAL_VELOCITY,234.9570000,-0.4225486,-0.0122218,2.1429510
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971095,37.7927512,1.6490000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3600000,-0.0200000,2.1400000
MsgID.LOCAL_POSITION,235.2080000,30.1377811,30.2582874,-1.6492296
MsgID.LOCAL_VELOCITY,235.2080000,-0.3639815,-0.0214077,2.1429396
MsgID.GLOBAL_POSITION,0.0000000,-122.3971099,37.7927504,1.0870000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1400000,-0.0200000,2.1200000
MsgID.LOCAL_POSITION,235.4570000,30.0446568,30.2239170,-1.0873308
MsgID.LOCAL_VELOCITY,235.4570000,-0.1482847,-0.0245711,2.1225204
MsgID.GLOBAL_POSITION,0.0000000,-122.3971115,37.7927507,0.5270000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0900000,-0.0100000,2.1100000
MsgID.LOCAL_POSITION,235.7080000,30.0851326,30.0826950,-0.5271773
MsgID.LOCAL_VELOCITY,235.7080000,-0.0905865,-0.0193242,2.1113088
MsgID.GLOBAL_POSITION,0.0000000,-122.3971110,37.7927513,-0.0040000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,0.0000000,1.7200000
MsgID.LOCAL_POSITION,235.9580000,30.1481686,30.1251850,0.0043728
MsgID.LOCAL_VELOCITY,235.9580000,-0.0780272,-0.0046010,1.7272773
